,src,tgt,tag,loss
0,fpvure,fpvured,V;PST,0.9929912
8384,fifht,foufht,V;PST,2.3511527
8385,acj,acjed,V;PST,1.6427188
8386,blind,blinded,V;PST,0.7269902
8387,umtc,umtcd,V;PST,2.3286417
8388,chelg,chelged,V;PST,0.7855481
8389,pgcoer,pgcoered,V;PST,1.3308196
8390,bujs,bujsed,V;PST,0.95498043
8391,peyt,peyted,V;PST,1.2954293
8392,rsxn,rsxned,V;PST,1.9419754
8393,hrlt,hrlted,V;PST,1.2562503
8394,pxvfsr,pxvfsrred,V;PST,1.9721514
8395,mlope,mloped,V;PST,3.1390538
8396,rxce,rxced,V;PST,1.7347217
8397,tnnoo,tnnooed,V;PST,0.85834974
8398,repire,repired,V;PST,0.7357324
8399,looz,loozed,V;PST,0.74915546
8400,repvll,repvlled,V;PST,1.5641046
8401,squaak,squaaked,V;PST,0.7234155
8402,suclj,sucljed,V;PST,1.2123166
8403,mafgwe,mafgwed,V;PST,1.7763071
8404,inpbpdbce,inpbpdbced,V;PST,2.3087566
8405,gtch,gtched,V;PST,1.0588048
8406,lere,leret,V;PST,1.7276187
8407,exmkct,exmkcted,V;PST,1.1977258
8408,ydhh,ydhhd,V;PST,2.3535342
8409,sjactfr,sjactfred,V;PST,1.4178709
8410,sudnf,sudnfed,V;PST,1.488238
8411,slueowh,slueowhed,V;PST,1.1785523
8412,siky,sikyed,V;PST,1.251125
8413,maxi,maxied,V;PST,1.1060861
8414,cwndeht,cwndehted,V;PST,1.564996
8415,anhanve,anhanved,V;PST,1.1279796
8416,wobdle,wobdled,V;PST,0.81271076
8417,dreqth,dreqthed,V;PST,1.114233
8418,xati,xatied,V;PST,0.9871567
8419,scrkpe,scrkped,V;PST,1.6374606
8420,seulh,seulhed,V;PST,0.77262956
8421,rreele,rreeled,V;PST,1.3976812
8422,stress,stressed,V;PST,0.71840644
8423,lpaen,lpaend,V;PST,2.375188
8424,swtep,swtpt,V;PST,2.247118
8425,nybt,nybted,V;PST,1.9377003
8426,yzx,yzxed,V;PST,1.752925
8427,mpadte,mpadted,V;PST,1.2516552
8428,owip,owipped,V;PST,1.3014698
8429,enjob,enjobed,V;PST,1.214633
8430,sfihgle,sfihgled,V;PST,1.0739322
8431,tnxst,tnxsted,V;PST,1.3807764
8432,vjnmjfe,vjnmjfed,V;PST,1.8994441
8433,knmt,knmtted,V;PST,4.057962
8434,iffrrt,iffrrted,V;PST,1.6579809
8435,crmbllin,crmbllined,V;PST,1.7447354
8436,ydeks,ydeksed,V;PST,1.4983513
8437,nift,nifted,V;PST,1.2096674
8438,ouubd,ouubded,V;PST,1.8230317
8439,adore,adored,V;PST,1.5821686
8440,comb,combed,V;PST,0.7321683
8441,ezssad,ezssaded,V;PST,1.4415765
8442,tppple,tpppled,V;PST,1.4755682
8443,shufwne,shufwned,V;PST,0.8868095
8444,txqxxuave,txqxxuaved,V;PST,1.8240944
8445,gagfle,gagfled,V;PST,0.72968227
8446,dair,daired,V;PST,0.7029353
8447,ktyzp,ktyzped,V;PST,1.4937904
8448,verbaqlze,verbaqlzed,V;PST,1.4991168
8449,rcscue,rcscued,V;PST,1.3956665
8450,culw,culwed,V;PST,1.3120495
8451,svrip,svripped,V;PST,0.9041158
8452,chadk,chadked,V;PST,0.8660042
8453,roacd,roacded,V;PST,0.713908
8454,rulmrne,rulmrned,V;PST,1.5297424
8455,wafd,wafded,V;PST,0.7200976
8456,pxjsun,pxjsuned,V;PST,1.0943545
8457,pwrachute,pwrachuted,V;PST,1.1708634
8458,ynnk,ynnked,V;PST,1.223938
8459,sxniw,sxniwed,V;PST,1.0157547
8460,stqoie,stqoied,V;PST,1.6774849
8461,rezomxe,rezomxed,V;PST,1.2902193
8462,fcold,fcolded,V;PST,1.2551479
8463,pylimh,pylimhed,V;PST,0.818581
8464,wixgje,wixgjed,V;PST,1.650377
8465,hyxi,hyxid,V;PST,1.7141327
8466,vuwlih,vuwlihed,V;PST,1.0161167
8467,hssnu,hssnued,V;PST,1.5516293
8468,qarcl,qarcled,V;PST,1.0262445
8469,tlansfurm,tlansfurmed,V;PST,1.1175117
8470,wddooh,wddoohed,V;PST,1.405483
8471,msan,msaned,V;PST,1.603943
8472,pabk,pabked,V;PST,0.8028186
8473,stanve,stanved,V;PST,0.84017617
8474,fqlw,fqlwed,V;PST,1.674848
8475,harn,harned,V;PST,0.703571
8476,ixab,ixabed,V;PST,1.2894372
8477,khwyu,khwyued,V;PST,1.4982867
8478,retwewt,retwewted,V;PST,1.0782737
8479,duvobe,duvobed,V;PST,0.9846591
8480,eqjvpst,eqjvpsted,V;PST,2.1479874
8481,giggle,giggled,V;PST,0.6871639
8482,spzsgh,spzsghed,V;PST,1.1691711
8483,udrv,udrved,V;PST,2.0211425
8484,intrwgre,intrwgred,V;PST,1.3374903
8485,pcop,pcopped,V;PST,0.90867233
8486,wlae,wlaeped,V;PST,1.460984
8487,wewgk,wewgked,V;PST,1.1607676
8488,dssx,dssxed,V;PST,1.600218
8489,ccray,ccraied,V;PST,1.444962
8490,coick,coicked,V;PST,0.6938028
8491,moa,moaped,V;PST,1.2222445
8492,cbgy,cbgied,V;PST,1.7312853
8493,bounce,bounced,V;PST,0.7192124
8494,secuae,secuaed,V;PST,0.821336
8495,reaion,reaioned,V;PST,0.7467826
8496,mpu,mpued,V;PST,1.6613454
8497,fulble,fulbled,V;PST,0.7320866
8498,iqrruve,iqrruved,V;PST,1.4298061
8499,seeizxle,seeizxled,V;PST,1.6995735
8500,alwsh,alwshed,V;PST,1.3012494
8501,jyken,jykened,V;PST,0.9506748
8502,exrvnzs,exrvnzsed,V;PST,1.5874424
8503,oedk,oedked,V;PST,1.1003916
8504,znifv,znifved,V;PST,1.6849954
8505,coun,couned,V;PST,1.323567
8506,last,lasted,V;PST,0.6868971
8507,shruvwl,shruvwled,V;PST,0.97124684
8508,dnoclqad,dnoclqaded,V;PST,1.3947369
8509,tecrify,tecrified,V;PST,0.77956045
8510,snatch,snatched,V;PST,0.7018671
8511,buyst,buyst,V;PST,2.1321747
8512,bangnde,bangnded,V;PST,1.1878214
8513,muroon,murooned,V;PST,0.7584965
8514,suqtract,suqtracted,V;PST,1.2345275
8515,bzakj,bzakjed,V;PST,1.2721431
8516,zraso,zrasoed,V;PST,1.094173
8517,befrdend,befrdended,V;PST,0.991466
8518,gurrle,gurrled,V;PST,1.1296396
8519,abnky,abnkied,V;PST,1.2152958
8520,yzm,yzmed,V;PST,1.1470417
8521,stdml,stdmled,V;PST,1.9317431
8522,rmteh,rmtehed,V;PST,1.5680814
8523,micropcjee,micropcjeed,V;PST,2.3286684
8524,pkwmtuse,pkwmtused,V;PST,2.3935802
8525,yend,yent,V;PST,2.0858922
8526,dujhk,dujhked,V;PST,1.3782444
8527,pxuzqe,pxuzqed,V;PST,1.6251069
8528,szvgovjse,szvgovjsed,V;PST,2.4441636
8529,dipkzade,dipkzaded,V;PST,1.5986657
8530,xyzkt,xyzkted,V;PST,1.4553816
8531,erefhe,erefhed,V;PST,1.136355
8532,tsiim,tsiimed,V;PST,0.791805
8533,tkrvaten,tkrvatened,V;PST,1.6108273
8534,imguspwnee,imguspwneed,V;PST,2.4283133
8535,awolt,awolted,V;PST,1.192514
8536,shueer,shueered,V;PST,1.37573
8537,tlash,tlashed,V;PST,0.68679905
8538,imkgi,imkgid,V;PST,2.5119016
8539,reverse,reversed,V;PST,0.76782846
8540,basm,basmd,V;PST,1.6786237
8541,bogt,bogted,V;PST,0.77766114
8542,gjrg,gjrgged,V;PST,1.1336201
8543,pmntept,pmntepted,V;PST,1.3357371
8544,recmger,recmgered,V;PST,1.0153648
8545,chdotgr,chdotgred,V;PST,1.4428084
8546,akded,akdeded,V;PST,1.1076041
8547,borrhw,borrhwed,V;PST,1.3782032
8548,liamn,liamned,V;PST,1.1011418
8549,paw,pawed,V;PST,0.7766473
8550,cagabl,cagabled,V;PST,0.9876193
8551,ivklvesce,ivklvesced,V;PST,1.4335616
8552,rayg,raygd,V;PST,1.5185727
8553,cllcw,cllcwed,V;PST,1.3649688
8554,pouqtibn,pouqtibned,V;PST,1.430429
8555,ftipe,ftiped,V;PST,0.8162373
8556,olut,olutted,V;PST,0.7297191
8557,liit,liited,V;PST,0.7344739
8558,prdwfkt,prdwfkted,V;PST,1.7275578
8559,fark,farked,V;PST,0.70556223
8560,dufable,dufabled,V;PST,0.98846436
8561,uhmp,uhmped,V;PST,1.0372719
8562,comvjrhend,comvjrhended,V;PST,1.712263
8563,pursm,pursmd,V;PST,1.4157097
8564,sqption,sqptioned,V;PST,1.5858608
8565,swionl,swionled,V;PST,0.9020408
8566,bdptem,bdptemed,V;PST,1.9752269
8567,cgawl,cgawled,V;PST,0.81276244
8568,pwafkrce,pwafkrced,V;PST,1.4008033
8569,qcbur,qcburred,V;PST,3.0569491
8570,khdp,khdpped,V;PST,1.9230494
8571,grgec,grgeced,V;PST,0.89720106
8572,delay,delayed,V;PST,0.9081359
8573,cuamp,cuamped,V;PST,0.846732
8574,sjgvrbt,sjgvrbted,V;PST,1.8965847
8575,byomoom,byomoomed,V;PST,0.8932519
8576,xitce,xitced,V;PST,1.0602374
8577,ovtament,ovtamented,V;PST,1.1641991
8578,jaix,jaixed,V;PST,1.0769541
8579,sweeten,sweetened,V;PST,0.77229553
8580,swftch,swftched,V;PST,1.1538854
8581,ncyrse,ncyrsed,V;PST,1.3929472
8582,tgudb,tgudbed,V;PST,1.3554908
8583,brbiihe,brbiihed,V;PST,0.81695247
8584,dgsjnfb,dgsjnfbed,V;PST,2.1258307
8585,gqqgw,gqqgwed,V;PST,1.5665977
8586,ogerwhllm,ogerwhllmed,V;PST,1.7878246
8587,age,aged,V;PST,0.69063914
8588,pynir,pynirked,V;PST,1.2086116
8589,sqkpwk,sqkpwked,V;PST,2.5183704
8590,saell,saelled,V;PST,1.0406187
8591,ezblmate,ezblmated,V;PST,1.6307266
8592,hgbkryate,hgbkryated,V;PST,1.9197006
8593,cury,curyed,V;PST,1.3153242
8594,wfihn,wfihnd,V;PST,2.5285413
8595,cohn,cohned,V;PST,0.99781144
8596,jean,jeaned,V;PST,0.7427214
8597,mujkfe,mujkfed,V;PST,1.2541331
8598,ktusi,ktusied,V;PST,1.6205258
8599,tod,toded,V;PST,1.6569948
8600,tewyrd,tewyrded,V;PST,1.5864156
8601,hbzdge,hbzdged,V;PST,1.6122868
8602,slip,slipped,V;PST,0.7476628
8603,relaexe,relaexed,V;PST,1.2804363
8604,jgnpy,jgnpied,V;PST,1.1815664
8605,ryqak,ryqaked,V;PST,1.2131013
8606,clasa,clasaed,V;PST,0.95629346
8607,eeqct,eeqcted,V;PST,1.141999
8608,chziy,chziyed,V;PST,1.4382474
8609,hoedm,hoedmed,V;PST,1.0246148
8610,lusg,lusged,V;PST,0.7008737
8611,gltfqfy,gltfqfied,V;PST,1.5984242
8612,kmke,kmked,V;PST,1.8300477
8613,stgr,stgrred,V;PST,0.8373389
8614,anuere,anuered,V;PST,1.0557499
8615,cehde,cehded,V;PST,1.5916402
8616,cojstusr,cojstusred,V;PST,1.7555944
8617,comdkut,comdkuted,V;PST,1.4446913
8618,nvxs,nvxsd,V;PST,2.9775307
8619,loor,loored,V;PST,0.6928073
8620,klnct,klnctted,V;PST,1.7641563
8621,lbftid,lbftided,V;PST,1.5828239
8622,explode,exploded,V;PST,0.73508966
8623,ncidq,ncidqed,V;PST,2.066641
8624,tigotkn,tigotkned,V;PST,2.1230836
8625,uvace,uvaceed,V;PST,1.4158779
8626,phrtocm,phrtocmed,V;PST,1.1995742
8627,srdercnubt,srdercnubted,V;PST,1.6446389
8628,asmxi,asmxied,V;PST,1.165632
8629,respond,responded,V;PST,0.7145957
8630,disedss,disedssed,V;PST,1.4808725
8631,xtoy,xtoied,V;PST,1.4251881
8632,zmq,zmqd,V;PST,2.3859942
8633,survvy,survvyed,V;PST,1.2333261
8634,crbsble,crbsbled,V;PST,1.6371504
8635,jogtxaon,jogtxaoned,V;PST,1.096065
8636,servibe,servibed,V;PST,0.9315364
8637,roqe,roqed,V;PST,1.0398916
8638,coegrems,coegremsed,V;PST,1.1366612
8639,ejag,ejagged,V;PST,0.93026865
8640,smuare,smuared,V;PST,0.7167247
8641,rfyax,rfyaxed,V;PST,1.5007625
8642,cuv,cuvped,V;PST,1.5924257
8643,oberaze,oberazed,V;PST,0.86803275
8644,pecsofe,pecsofed,V;PST,0.9272066
8645,sqmoosh,sqmooshed,V;PST,2.1844904
8646,jncw,jncwed,V;PST,2.1123896
8647,loht,lohted,V;PST,0.8274598
8648,stkcak,stkcaked,V;PST,1.046952
8649,pgpe,pgped,V;PST,1.3663467
8650,trelxle,trelxled,V;PST,1.4105545
8651,bunpv,bunpved,V;PST,0.8487951
8652,prefare,prefared,V;PST,0.7724329
8653,tuseyyxse,tuseyyxsed,V;PST,2.0552962
8654,cgaunel,cgauneled,V;PST,0.87480295
8655,wrezxh,wrezxhed,V;PST,1.3200175
8656,tuample,tuampled,V;PST,0.8600267
8657,redrcyve,redrcyved,V;PST,1.4028995
8658,blsgih,blsgihed,V;PST,1.3418306
8659,jwram,jwrammed,V;PST,1.5459456
8660,rairt,rairtd,V;PST,1.9956769
8661,plcture,plctured,V;PST,1.2216201
8662,diveqt,diveqted,V;PST,1.1924496
8663,coipdze,coipdzed,V;PST,1.3808196
8664,luwzen,luwzened,V;PST,1.1337255
8665,seyb,seybed,V;PST,0.9589395
8666,yeld,yelded,V;PST,0.78650564
8667,broao,broaoed,V;PST,0.72112095
8668,gnczwe,gnczwed,V;PST,1.5615109
8669,dsafen,dsafened,V;PST,1.1722178
8670,gumrvnxee,gumrvnxeed,V;PST,2.0705748
8671,kwove,kwoved,V;PST,1.1760216
8672,waqlow,waqlowed,V;PST,1.1310276
8673,cozmit,cozmitted,V;PST,1.6746601
8674,diseouvqxe,diseouvqxed,V;PST,1.8986677
8675,sihtep,sihtepped,V;PST,1.1546762
8676,ownregs,ownregsed,V;PST,0.7860938
8677,mqs,mqsped,V;PST,2.3446376
8678,odisl,odisled,V;PST,1.5395737
8679,dmdrle,dmdrled,V;PST,1.540892
8680,cushsgn,cushsgned,V;PST,1.5460062
8681,bace,baceed,V;PST,1.3800857
8682,rtjk,rtjked,V;PST,1.7740201
8683,hudkle,hudkled,V;PST,1.2264671
8684,nwlelive,nwlelived,V;PST,0.75851756
8685,dedlh,dedlhed,V;PST,1.1613601
8686,aksvnt,aksvnted,V;PST,1.4042597
8687,fudge,fudged,V;PST,0.72523224
8688,ainse,ainsed,V;PST,0.8077178
8689,hnrn,hnrned,V;PST,1.1270971
8690,onore,onored,V;PST,1.0780007
8691,wahy,wahyed,V;PST,1.2856381
8692,mev,meved,V;PST,0.9771824
8693,naom,naomed,V;PST,0.7397447
8694,nmpqbte,nmpqbted,V;PST,2.0638518
8695,hswe,hswed,V;PST,1.5608873
8696,lmmp,lmmped,V;PST,1.8415543
8697,aird,airded,V;PST,0.71637267
8698,cvabter,cvabtered,V;PST,1.0805619
8699,irtwpzxate,irtwpzxated,V;PST,1.937977
8700,vvmation,vvmationed,V;PST,1.5030773
8701,ramlle,ramlled,V;PST,1.3334022
8702,resist,resisted,V;PST,0.7003834
8703,fhbd,fhbd,V;PST,1.6428359
8704,scoupver,scoupvered,V;PST,0.93372995
8705,srqrth,srqrthed,V;PST,1.5800956
8706,imirovzde,imirovzded,V;PST,1.8862252
8707,aixw,aixwed,V;PST,1.151696
8708,welcome,welcomed,V;PST,0.87196183
8709,penwcvvre,penwcvvred,V;PST,2.215607
8710,sszole,sszoled,V;PST,1.184379
8711,rawner,rawnered,V;PST,0.73120046
8712,rotave,rotaved,V;PST,0.73053837
8713,rmatmt,rmatmted,V;PST,2.0349383
8714,chat,chatted,V;PST,0.7108052
8715,sjleavkine,sjleavkined,V;PST,1.7934953
8716,cggbt,cggbted,V;PST,0.9147321
8717,cezqr,cezqred,V;PST,1.3814762
8718,slnp,slnpped,V;PST,1.7295665
8719,mmrket,mmrketed,V;PST,1.4195571
8720,wlie,wlieped,V;PST,1.3556402
8721,bozl,bozled,V;PST,0.8453656
8722,exorriqe,exorriqed,V;PST,1.5696042
8723,aavi,aavid,V;PST,1.1388646
8724,conheyt,conheyted,V;PST,0.9214247
8725,atount,atounted,V;PST,0.9963204
8726,jerl,jerled,V;PST,0.7375434
8727,bomkg,bomkged,V;PST,1.2842443
8728,stwzp,stwzpped,V;PST,1.464953
8729,imctine,imctined,V;PST,1.0949234
8730,detent,detented,V;PST,0.6910015
8731,gufy,gufyed,V;PST,1.5531796
8732,regvlaoe,regvlaoed,V;PST,1.4816427
8733,ctwepnt,ctwepnted,V;PST,1.059144
8734,fdathnr,fdathnred,V;PST,1.6890097
8735,mygt,mygted,V;PST,1.95978
8736,suhprqls,suhprqlsed,V;PST,1.598621
8737,progide,progided,V;PST,0.7399474
8738,flep,flepped,V;PST,0.76772654
8739,promoje,promojed,V;PST,0.8864663
8740,mimic,mimicked,V;PST,0.78599393
8741,cost,cost,V;PST,1.2934825
8742,wkn,wknned,V;PST,1.3333358
8743,refzse,refzsed,V;PST,1.0857819
8744,comwevorate,comwevorated,V;PST,1.1661707
8745,ypjlow,ypjlowed,V;PST,1.2191274
8746,jxtard,jxtarded,V;PST,1.0616896
8747,arjop,arjoped,V;PST,1.3739718
8748,guide,guided,V;PST,0.69883204
8749,pttl,pttld,V;PST,1.6807379
8750,qnct,qncted,V;PST,3.599524
8751,acslixaae,acslixaaed,V;PST,1.8891704
8752,ollce,ollced,V;PST,1.2503977
8753,indlcbte,indlcbted,V;PST,1.6027511
8754,sysah,sysahed,V;PST,1.0165961
8755,wery,weryed,V;PST,1.3330574
8756,electrocuje,electrocujed,V;PST,1.0544683
8757,floan,floaned,V;PST,0.70224553
8758,deaqcce,deaqcced,V;PST,1.3825771
8759,gjnk,gjnked,V;PST,2.5975173
8760,tieasare,tieasared,V;PST,1.4667051
8761,snqcp,snqcped,V;PST,2.2065616
8762,koy,koyed,V;PST,1.3218373
8763,ayprovph,ayprovphed,V;PST,1.1457313
8764,strdghee,strdgheed,V;PST,2.2140121
8765,aciomblkkh,aciomblkkhed,V;PST,2.0279212
8766,ecwul,ecwuled,V;PST,0.839317
8767,gxcul,gxculed,V;PST,1.7115461
8768,urse,ursed,V;PST,0.73924804
8769,slag,slagged,V;PST,0.6966862
8770,sayicice,sayiciced,V;PST,2.2841766
8771,chmmend,chmmended,V;PST,1.3891287
8772,eagk,eagked,V;PST,0.998588
8773,loctc,loctced,V;PST,0.8562415
8774,vvme,vvmed,V;PST,1.1197209
8775,ftult,ftulted,V;PST,0.8899229
8776,rzot,rzoted,V;PST,1.262476
8777,cuit,cuited,V;PST,0.70438415
8778,cmbeloate,cmbeloated,V;PST,2.2977755
8779,hcjgrk,hcjgrked,V;PST,2.5230727
8780,qucy,qucyed,V;PST,1.1987495
8781,jcoind,jcoinded,V;PST,1.0520115
8782,wpeed,wped,V;PST,1.1590749
8783,wyila,wyilaed,V;PST,1.4811583
8784,qabk,qabked,V;PST,1.5513934
8785,ven,vened,V;PST,0.73321754
8786,hfoly,hfolyd,V;PST,2.6711197
8787,rhvpwn,rhvpwned,V;PST,1.7987226
8788,txrmpre,txrmpred,V;PST,1.4412075
8789,galcop,galcoped,V;PST,0.7936091
8790,chug,chugged,V;PST,0.69822764
8791,caxtrwte,caxtrwted,V;PST,1.6808748
8792,eduxate,eduxated,V;PST,0.96936935
8793,gnlvz,gnlvzd,V;PST,2.1821325
8794,acbord,acborded,V;PST,0.8982757
8795,tfing,tfinged,V;PST,1.1024848
8796,rcard,rcarded,V;PST,0.7390504
8797,nevsen,nevsened,V;PST,0.7304506
8798,hbzothnpize,hbzothnpized,V;PST,2.3782527
8799,scrknch,scrknched,V;PST,1.1833422
8800,dwjate,dwjated,V;PST,1.1154325
8801,emplzy,emplzyed,V;PST,1.2288129
8802,gufq,gufqed,V;PST,1.2125759
8803,qrql,qrqled,V;PST,1.5721123
8804,control,controlled,V;PST,0.75821805
8805,grey,greyed,V;PST,0.7777008
8806,week,weeked,V;PST,0.7716702
8807,analjze,analjzed,V;PST,1.1873254
8808,slan,slanned,V;PST,0.9909585
8809,nvidk,nvidked,V;PST,1.1875471
8810,reseyve,reseyved,V;PST,1.3457288
8811,zqmuify,zqmuified,V;PST,1.9523828
8812,sapicfy,sapicfied,V;PST,0.8954447
8813,zvtca,zvtcaed,V;PST,2.9360497
8814,sylntt,sylntted,V;PST,1.1273068
8815,course,coursed,V;PST,0.72649693
8816,sbzbp,sbzbpped,V;PST,2.1211925
8817,ntexue,ntexued,V;PST,1.1676493
8818,thrill,thrilled,V;PST,0.71749276
8819,vtmqvd,vtmqvded,V;PST,2.3487513
8820,giit,giit,V;PST,1.3071532
8821,rwdister,rwdistered,V;PST,1.2828573
8822,roax,roaxed,V;PST,0.8408421
8823,gvoiel,gvoieled,V;PST,2.4452906
8824,pkieh,pkiehed,V;PST,0.93051475
8825,jioh,jiohed,V;PST,0.94166356
8826,ytcm,ytcmed,V;PST,0.9095181
8827,kgwed,kgweded,V;PST,1.721388
8828,jfdge,jfdged,V;PST,1.4833611
8829,wzke,wzked,V;PST,1.2023485
8830,cyosz,cyoszed,V;PST,1.0297983
8831,kaeim,kaeimed,V;PST,0.9563059
8832,yajf,yajfd,V;PST,1.7453903
8833,veby,vebied,V;PST,0.95026195
8834,auqmmure,auqmmured,V;PST,1.6332452
8835,chyed,chyedded,V;PST,1.3410987
8836,gsdm,gsdmed,V;PST,0.9204649
8837,iayve,iayved,V;PST,0.91693497
8838,ribbit,ribbited,V;PST,0.81247944
8839,bqtik,bqtikd,V;PST,2.8706868
8840,stiitce,stiitced,V;PST,0.8068051
8841,buakhmr,buakhmred,V;PST,1.8887011
8842,saddwirh,saddwirhed,V;PST,1.1550702
8843,ektyazt,ektyazted,V;PST,1.6804821
8844,naee,naeed,V;PST,1.1255047
8845,impound,impounded,V;PST,0.72906685
8846,snwcd,snwcded,V;PST,1.8146228
8847,bunooe,bunooed,V;PST,0.9598747
8848,rues,ruesed,V;PST,0.83881646
8849,spawt,spawted,V;PST,0.8893809
8850,twhzhoe,twhzhoed,V;PST,2.177212
8851,laenxh,laenxhed,V;PST,1.3928375
8852,deplare,deplared,V;PST,0.7025273
8853,steuv,steuved,V;PST,1.2969992
8854,istlede,istleded,V;PST,0.9323921
8855,ppam,ppamed,V;PST,1.1718681
8856,fumq,fumqd,V;PST,1.9258165
8857,tainu,tainued,V;PST,1.2245755
8858,rwlense,rwlensed,V;PST,1.0849856
8859,puncm,puncmed,V;PST,0.80895656
8860,amoloylfe,amoloylfed,V;PST,2.4576
8861,rryme,rrymed,V;PST,1.587331
8862,maiotavn,maiotavned,V;PST,2.2705014
8863,szgvrae,szgvraed,V;PST,2.0159671
8864,ryliproeate,ryliproeated,V;PST,1.3294419
8865,lurch,lurched,V;PST,0.72627175
8866,toy,toyed,V;PST,0.74760324
8867,fide,fided,V;PST,1.0860622
8868,kaxt,kaxtted,V;PST,1.1303877
8869,aukaeed,aukaeeded,V;PST,1.3868618
8870,wxrftip,wxrftiped,V;PST,1.3954778
8871,oronx,oronxed,V;PST,1.4621011
8872,bjaid,bjaided,V;PST,0.8319489
8873,dopr,doprd,V;PST,2.0175362
8874,blpjl,blpjlled,V;PST,1.5697097
8875,grhzme,grhzmed,V;PST,1.2368655
8876,spaz,spazzed,V;PST,1.024641
8877,snffocxpe,snffocxped,V;PST,1.6004066
8878,maznuvlr,maznuvlred,V;PST,2.1322248
8879,twore,twored,V;PST,0.8335429
8880,rmpfrt,rmpfrted,V;PST,1.8863466
8881,txax,txaxed,V;PST,0.95932275
8882,row,rowed,V;PST,0.69647163
8883,ahticipzte,ahticipzted,V;PST,1.536178
8884,raoq,raoqed,V;PST,1.631273
8885,skuyr,skuyred,V;PST,1.1540861
8886,inkvie,inkvied,V;PST,1.8574054
8887,snsg,snsgged,V;PST,0.79715663
8888,rlfele,rlfeled,V;PST,1.223939
8889,dvoe,dvoed,V;PST,1.8231262
8890,abtse,abtsed,V;PST,2.426886
8891,doilor,doilored,V;PST,0.80779433
8892,scueuyh,scueuyhed,V;PST,1.7238636
8893,wcurry,wcurried,V;PST,1.6241043
8894,twiro,twiroed,V;PST,1.1941166
8895,menace,menaced,V;PST,1.0125628
8896,bwtxle,bwtxled,V;PST,1.0971787
8897,bauppin,bauppined,V;PST,1.1457565
8898,egj,egjed,V;PST,1.185046
8899,ndpe,ndped,V;PST,1.863792
8900,camplion,camplioned,V;PST,0.72488296
8901,terz,terzt,V;PST,2.4233446
8902,vwe,vwed,V;PST,1.1143208
8903,swsmdh,swsmdhed,V;PST,0.8927611
8904,roahx,roahxed,V;PST,1.3875661
8905,dgrt,dgrted,V;PST,1.5146941
8906,defkuoe,defkuoed,V;PST,1.3046615
8907,zktn,zktned,V;PST,1.9388193
8908,volh,volhd,V;PST,1.5333201
8909,plawy,plawyd,V;PST,1.8405764
8910,pocket,pocketed,V;PST,0.7364022
8911,asseybxe,asseybxed,V;PST,1.4900081
8912,chqnvzsweit,chqnvzsweited,V;PST,2.7261522
8913,zhni,zhnied,V;PST,2.5479374
8914,ikeeft,ikeefted,V;PST,1.0312337
8915,cable,cabled,V;PST,0.7727556
8916,pgvsuke,pgvsuked,V;PST,1.0980829
8917,bkwvsh,bkwvshed,V;PST,1.5231814
8918,strtm,strtmmed,V;PST,0.82339984
8919,prlsqrve,prlsqrved,V;PST,2.1467724
8920,wyo,wyoed,V;PST,1.4166256
8921,meom,meomed,V;PST,1.0945619
8922,qwtold,qwteld,V;PST,2.934772
8923,cerhg,cerhged,V;PST,1.0201067
8924,diseat,diseated,V;PST,0.73552823
8925,rkqe,rkqed,V;PST,1.6173615
8926,encwuiter,encwuitered,V;PST,1.1922748
8927,shower,showered,V;PST,0.698457
8928,tack,tacked,V;PST,0.6879817
8929,rusw,ruswd,V;PST,1.8003544
8930,reun,reuned,V;PST,0.7075758
8931,aumixe,aumixed,V;PST,0.99850094
8932,dqrn,dqrned,V;PST,1.8966224
8933,sfedicnle,sfedicnled,V;PST,1.2398698
8934,cpgear,cpgeared,V;PST,0.9373934
8935,czdrd,czdrded,V;PST,1.2017497
8936,partner,partnered,V;PST,0.6958114
8937,lnseg,lnseg,V;PST,2.1365304
8938,jcdo,jcdoed,V;PST,1.9092387
8939,aah,aahed,V;PST,0.7466491
8940,voice,voiced,V;PST,0.7002854
8941,eldow,eldowed,V;PST,0.9111911
8942,disdoess,disdoessed,V;PST,1.2997721
8943,tcckie,tcckied,V;PST,1.0309947
8944,cjrsf,cjrsfd,V;PST,2.1731505
8945,isvtlal,isvtlaled,V;PST,1.3614
8946,wrx,wrxed,V;PST,1.5096391
8947,whcmeer,whcmeered,V;PST,1.6823345
8948,srame,sramed,V;PST,0.7221384
8949,aopyeofcte,aopyeofcted,V;PST,2.221831
8950,disnxpe,disnxped,V;PST,1.7757732
8951,ffvw,ffvwed,V;PST,1.6781474
8952,ccyft,ccyfted,V;PST,1.9342046
8953,cottbibpge,cottbibpged,V;PST,1.9076966
8954,picfjc,picfjcked,V;PST,1.5970953
8955,smvvhe,smvvhed,V;PST,2.571859
8956,sjgdlyp,sjgdlyped,V;PST,1.4852797
8957,nwfytd,nwfytded,V;PST,1.9669251
8958,ndlr,ndlred,V;PST,1.9556211
8959,pqpe,pqped,V;PST,1.455957
8960,xapp,xapped,V;PST,0.9795919
8961,emuldte,emuldted,V;PST,1.2222507
8962,tzcnsmend,tzcnsmended,V;PST,1.467126
8963,teethe,teethed,V;PST,0.78023136
8964,heap,heaped,V;PST,0.71318376
8965,katpz,katpzed,V;PST,1.0977349
8966,pftaqe,pftaqed,V;PST,1.9854667
8967,ifoe,ifoeed,V;PST,1.6797658
