,src,tgt,tag,length,loss
0,fpvure,fpvured,V;PST,8,7.9439297
8896,bwtxle,bwtxled,V;PST,8,8.77743
8897,bauppin,bauppined,V;PST,10,11.457564
8898,egj,egjed,V;PST,6,7.1102757
8899,ndpe,ndped,V;PST,6,11.182752
8900,camplion,camplioned,V;PST,11,7.9737124
8901,terz,terzt,V;PST,6,14.540068
8902,vwe,vwed,V;PST,5,5.571604
8903,swsmdh,swsmdhed,V;PST,9,8.03485
8904,roahx,roahxed,V;PST,8,11.100529
8905,dgrt,dgrted,V;PST,7,10.602859
8906,defkuoe,defkuoed,V;PST,9,11.741954
8907,zktn,zktned,V;PST,7,13.571735
8908,volh,volhd,V;PST,6,9.199921
8909,plawy,plawyd,V;PST,7,12.884035
8910,pocket,pocketed,V;PST,9,6.6276197
8911,asseybxe,asseybxed,V;PST,10,14.900081
8912,chqnvzsweit,chqnvzsweited,V;PST,14,38.16613
8913,zhni,zhnied,V;PST,7,17.835562
8914,ikeeft,ikeefted,V;PST,9,9.281103
8915,cable,cabled,V;PST,7,5.4092894
8916,pgvsuke,pgvsuked,V;PST,9,9.882746
8917,bkwvsh,bkwvshed,V;PST,9,13.708632
8918,strtm,strtmmed,V;PST,9,7.4105988
8919,prlsqrve,prlsqrved,V;PST,10,21.467724
8920,wyo,wyoed,V;PST,6,8.499754
8921,meom,meomed,V;PST,7,7.6619334
8922,qwtold,qwteld,V;PST,7,20.543404
8923,cerhg,cerhged,V;PST,8,8.160853
8924,diseat,diseated,V;PST,9,6.6197543
8925,rkqe,rkqed,V;PST,6,9.704169
8926,encwuiter,encwuitered,V;PST,12,14.307298
8927,shower,showered,V;PST,9,6.286113
8928,tack,tacked,V;PST,7,4.815872
8929,rusw,ruswd,V;PST,6,10.802126
8930,reun,reuned,V;PST,7,4.9530306
8931,aumixe,aumixed,V;PST,8,7.9880075
8932,dqrn,dqrned,V;PST,7,13.276357
8933,sfedicnle,sfedicnled,V;PST,11,13.638568
8934,cpgear,cpgeared,V;PST,9,8.436541
8935,czdrd,czdrded,V;PST,8,9.613997
8936,partner,partnered,V;PST,10,6.958114
8937,lnseg,lnseg,V;PST,6,12.819182
8938,jcdo,jcdoed,V;PST,7,13.364671
8939,aah,aahed,V;PST,6,4.4798946
8940,voice,voiced,V;PST,7,4.9019976
8941,eldow,eldowed,V;PST,8,7.289529
8942,disdoess,disdoessed,V;PST,11,14.297493
8943,tcckie,tcckied,V;PST,8,8.247957
8944,cjrsf,cjrsfd,V;PST,7,15.212053
8945,isvtlal,isvtlaled,V;PST,10,13.614
8946,wrx,wrxed,V;PST,6,9.057835
8947,whcmeer,whcmeered,V;PST,10,16.823345
8948,srame,sramed,V;PST,7,5.054969
8949,aopyeofcte,aopyeofcted,V;PST,12,26.661974
8950,disnxpe,disnxped,V;PST,9,15.981958
8951,ffvw,ffvwed,V;PST,7,11.747032
8952,ccyft,ccyfted,V;PST,8,15.473637
8953,cottbibpge,cottbibpged,V;PST,12,22.892359
8954,picfjc,picfjcked,V;PST,10,15.970952
8955,smvvhe,smvvhed,V;PST,8,20.574871
8956,sjgdlyp,sjgdlyped,V;PST,10,14.852797
8957,nwfytd,nwfytded,V;PST,9,17.702326
8958,ndlr,ndlred,V;PST,7,13.689348
8959,pqpe,pqped,V;PST,6,8.735743
8960,xapp,xapped,V;PST,7,6.8571434
8961,emuldte,emuldted,V;PST,9,11.000257
8962,tzcnsmend,tzcnsmended,V;PST,12,17.605513
8963,teethe,teethed,V;PST,8,6.241851
8964,heap,heaped,V;PST,7,4.992286
8965,katpz,katpzed,V;PST,8,8.781879
8966,pftaqe,pftaqed,V;PST,8,15.883734
8967,ifoe,ifoeed,V;PST,7,11.758361
8968,dgrkcn,dgrkcned,V;PST,9,11.846692
8969,rkime,rkimed,V;PST,7,7.3114924
8970,tengle,tengled,V;PST,8,6.754636
8971,klted,klteded,V;PST,8,8.987235
8972,cpomn,cpomned,V;PST,8,13.638765
8973,accejt,accejted,V;PST,9,9.829333
8974,jbngle,jbngled,V;PST,8,15.534937
8975,coou,cooued,V;PST,7,5.4805913
8976,combice,combiced,V;PST,9,10.711475
8977,agmy,agmied,V;PST,7,5.5145903
8978,rekr,rekred,V;PST,7,7.421034
8979,uubo,uubod,V;PST,6,9.501256
8980,qzgsf,qzgsfd,V;PST,7,20.804388
8981,reiiu,reiiued,V;PST,8,9.226263
8982,azmmiraoe,azmmiraoed,V;PST,11,20.18342
8983,iulne,iulned,V;PST,7,6.0630946
8984,gyzwnd,gyzwnded,V;PST,9,14.25964
8985,fhvdle,fhvdled,V;PST,8,10.662911
8986,bovk,bovked,V;PST,7,5.1261888
8987,wrhath,wrhathed,V;PST,9,6.4103165
8988,mtonk,mtonked,V;PST,8,17.583582
8989,cyawq,cyawqed,V;PST,8,8.901774
8990,stoie,stoied,V;PST,7,6.347682
8991,qjoox,qjooxed,V;PST,8,15.722706
8992,trzushmiue,trzushmiued,V;PST,12,24.71679
8993,esho,eshoed,V;PST,7,5.8570385
8994,qzw,qzwed,V;PST,6,12.162725
8995,annoenue,annoenued,V;PST,10,12.182808
8996,ccxmf,ccxmfed,V;PST,8,16.528534
8997,kste,ksted,V;PST,6,4.4895024
8998,deny,denied,V;PST,7,5.030294
8999,xomg,xomged,V;PST,7,8.148161
9000,sdtbaae,sdtbaaed,V;PST,9,12.90337
9001,wjar,wjared,V;PST,7,14.070527
9002,tere,tered,V;PST,6,4.5114965
9003,nogotyawe,nogotyawed,V;PST,11,20.763756
9004,iacrgzie,iacrgzied,V;PST,10,17.742596
9005,peruigt,peruigted,V;PST,10,9.988619
9006,blvb,blvbbed,V;PST,8,18.766546
9007,sgax,sgaxed,V;PST,7,6.2215505
9008,dqvjd,dqvjded,V;PST,8,22.300474
9009,synfhesile,synfhesiled,V;PST,12,13.754424
9010,dvw,dvwd,V;PST,5,12.606358
9011,vkdeuihh,vkdeuihhed,V;PST,11,17.811222
9012,dwaher,dwahered,V;PST,9,7.6870832
9013,oarn,oarnned,V;PST,8,11.118162
9014,obledt,obledted,V;PST,9,10.610778
9015,exzrccate,exzrccated,V;PST,11,18.041714
9016,clttkh,clttkhed,V;PST,9,12.632841
9017,perdzade,perdzaded,V;PST,10,16.430294
9018,oquql,oquqled,V;PST,8,10.752882
9019,ldclo,ldclod,V;PST,7,16.572748
9020,prsvent,prsvented,V;PST,10,9.334444
9021,gradudne,gradudned,V;PST,10,9.148194
9022,twttle,twttled,V;PST,8,6.868676
9023,octfex,octfexed,V;PST,9,10.316934
9024,estimate,estimated,V;PST,10,8.226795
9025,bax,baxned,V;PST,7,11.242958
9026,plymoqe,plymoqed,V;PST,9,11.806155
9027,rzkoce,rzkoced,V;PST,8,9.709547
9028,bgrghten,bgrghtened,V;PST,11,9.497113
9029,stodm,stodmed,V;PST,8,8.482034
9030,pgidle,pgidled,V;PST,8,11.508011
9031,iapceeunt,iapceeunted,V;PST,12,19.453968
9032,hollow,hollowed,V;PST,9,6.353753
9033,phwy,phwyed,V;PST,7,8.868899
9034,rmrcu,rmrcued,V;PST,8,13.668577
9035,chrztsen,chrztsened,V;PST,11,13.803631
9036,baft,bafted,V;PST,7,5.0567803
9037,trot,trotted,V;PST,8,5.8973894
9038,drqgfd,drqgfded,V;PST,9,14.671551
9039,wknk,wknked,V;PST,7,14.790725
9040,deem,deemed,V;PST,7,6.0095944
9041,tpvekhe,tpvekhed,V;PST,9,9.217841
9042,wdsk,wdsked,V;PST,7,8.268725
9043,xmil,xmiled,V;PST,7,8.66584
9044,pdpou,pdpoued,V;PST,8,9.263013
9045,peosonify,peosonified,V;PST,12,12.707395
9046,pnydhe,pnydhed,V;PST,8,9.147165
9047,qwun,qwunned,V;PST,8,9.844163
9048,halx,halxed,V;PST,7,7.57845
9049,dihtrabvme,dihtrabvmed,V;PST,12,20.010588
9050,sqwn,sqwned,V;PST,7,10.853712
9051,rrqt,rrqted,V;PST,7,13.048144
9052,hgle,hgled,V;PST,6,8.017799
9053,jnysv,jnysvd,V;PST,7,17.301285
9054,feohure,feohured,V;PST,9,11.435342
9055,ksice,ksiced,V;PST,7,5.636964
9056,imptrict,imptricted,V;PST,11,13.200736
9057,eaid,eaided,V;PST,7,6.3449163
9058,ciue,ciued,V;PST,6,4.3641567
9059,bnjm,bnjmmed,V;PST,8,8.047688
9060,tfrnst,tfrnsted,V;PST,9,12.803071
9061,aibv,aibvd,V;PST,6,13.436357
9062,taluj,talujd,V;PST,7,10.4896145
9063,lewo,lewoed,V;PST,7,7.7239075
9064,entrjie,entrjied,V;PST,9,15.521191
9065,rooter,rootered,V;PST,9,6.6949472
9066,fade,faded,V;PST,6,4.8891997
9067,yaqeq,yaqeqed,V;PST,8,13.425084
9068,pknt,pknted,V;PST,7,9.220167
9069,harven,harvened,V;PST,9,6.86682
9070,enxhble,enxhbled,V;PST,9,12.703895
9071,mottmr,mottmred,V;PST,9,14.212444
9072,flnk,flnked,V;PST,7,10.228526
9073,legne,legneed,V;PST,8,10.333596
9074,gryan,gryand,V;PST,7,11.679146
9075,netice,neticed,V;PST,8,5.645958
9076,figyre,figyred,V;PST,8,9.504435
9077,iuvmrtst,iuvmrtsted,V;PST,11,20.283514
9078,eoo,eooed,V;PST,6,4.832811
9079,rjcg,rjcged,V;PST,7,8.886194
9080,quoo,quoo,V;PST,5,8.4818735
9081,qnne,qnned,V;PST,6,12.787431
9082,ssalt,ssalted,V;PST,8,7.3498697
9083,timlg,timlged,V;PST,8,10.597462
9084,asv,asved,V;PST,6,9.444688
9085,aurc,aurc,V;PST,5,7.981572
9086,hgabt,hgabtd,V;PST,7,15.359455
9087,egt,egt,V;PST,4,4.563574
9088,slunf,slunfed,V;PST,8,7.933849
9089,xrtp,xrtpped,V;PST,8,12.179291
9090,lkse,lkst,V;PST,5,7.8267155
9091,jtrp,jtrpped,V;PST,8,11.842485
9092,tpbk,tpbked,V;PST,7,7.8746557
9093,reveml,revemled,V;PST,9,8.599364
9094,akrse,akrsed,V;PST,7,11.089098
9095,ufdxgwtand,ufdxgwtood,V;PST,11,30.391596
9096,jtop,jtopped,V;PST,8,7.6164045
9097,rkeqr,rkeqred,V;PST,8,16.549032
9098,fdigegen,fdigegened,V;PST,11,10.804078
9099,wzly,wzlyed,V;PST,7,10.505115
9100,teave,teaved,V;PST,7,5.337542
9101,oetw,oetwed,V;PST,7,5.263631
9102,meke,mekeed,V;PST,7,11.748615
9103,ceoose,ceose,V;PST,6,9.668472
9104,blap,blapped,V;PST,8,5.5800967
9105,refozunze,refozunzed,V;PST,11,18.333971
9106,mbwm,mbwmed,V;PST,7,16.236448
9107,pkilt,pkilted,V;PST,8,8.614452
9108,lllv,lllved,V;PST,7,12.924104
9109,slarojnd,slarojnded,V;PST,11,15.534781
9110,pwop,pwopped,V;PST,8,6.5290236
9111,hrzi,hrzied,V;PST,7,9.785537
9112,sypd,sypd,V;PST,5,6.672111
9113,smzj,smzjed,V;PST,7,11.340655
9114,laudt,laudted,V;PST,8,5.594318
9115,esrn,esrned,V;PST,7,11.130093
9116,surtrize,surtrized,V;PST,10,10.665174
9117,tvgje,tvgjeed,V;PST,8,19.100506
9118,llmp,llmpped,V;PST,8,10.78225
9119,rejmr,rejmred,V;PST,8,12.398698
9120,aluow,aluowed,V;PST,8,7.1535974
9121,srkvz,srkvzed,V;PST,8,19.851595
9122,fian,fiant,V;PST,6,8.884509
9123,syvaighten,syvaightened,V;PST,13,17.598824
9124,tuex,tuexed,V;PST,7,6.264283
9125,hcfeje,hcfejed,V;PST,8,11.07133
9126,fit,fit,V;PST,4,4.096855
9127,fsni,fsnied,V;PST,7,6.2392936
9128,addkebs,addkebsed,V;PST,10,15.984636
9129,etchge,etchged,V;PST,8,9.198074
9130,ozhh,ozhhed,V;PST,7,8.661914
9131,wrehm,wrehmed,V;PST,8,8.859623
9132,hbvp,hbvpped,V;PST,8,24.467327
9133,vless,vlessed,V;PST,8,5.8862247
9134,beqin,beqan,V;PST,6,13.525722
9135,lhomw,lhomwed,V;PST,8,6.8818345
9136,levre,levreed,V;PST,8,14.354535
9137,bang,banged,V;PST,7,4.8059397
9138,soxs,soxsed,V;PST,7,7.885205
9139,cpscrnte,cpscrnted,V;PST,10,11.78975
9140,blast,blasted,V;PST,8,5.5488453
9141,ckhtd,ckhtded,V;PST,8,14.67332
9142,cctv,cctvd,V;PST,6,14.861527
9143,cnwvy,cnwvyed,V;PST,8,12.893594
9144,smjnth,smjnthed,V;PST,9,14.657125
9145,jlice,jliced,V;PST,7,7.978775
9146,rrysn,rrysned,V;PST,8,18.655972
9147,waqr,waqrd,V;PST,6,18.52555
9148,ddccfe,ddccfed,V;PST,8,13.222473
9149,pjngv,pjngvd,V;PST,7,13.894807
9150,shite,shited,V;PST,7,4.9858003
9151,searne,searned,V;PST,8,6.0076747
9152,injhie,injhied,V;PST,8,11.435826
9153,seuash,seuashed,V;PST,9,10.8430605
9154,fjgx,fjgxed,V;PST,7,14.017943
9155,incoupoxyte,incoupoxyted,V;PST,13,27.4077
9156,snil,sniled,V;PST,7,8.587995
9157,dpstrly,dpstrlyed,V;PST,10,14.245415
9158,sdpeam,sdpeamed,V;PST,9,11.497476
9159,gogn,gogned,V;PST,7,5.5267596
9160,wntwv,wntwved,V;PST,8,10.499168
9161,cazaise,cazaised,V;PST,9,7.919341
9162,brfl,brfled,V;PST,7,5.380692
9163,syovb,syovbd,V;PST,7,13.10239
9164,aund,aunded,V;PST,7,5.0618696
9165,thmz,thmzed,V;PST,7,9.697422
9166,epeep,epept,V;PST,6,5.572936
9167,cpirt,cpirted,V;PST,8,8.692368
9168,xacm,xacmed,V;PST,7,7.199598
9169,sibq,sibqed,V;PST,7,10.170213
9170,tvwhno,tvwhnoed,V;PST,9,14.396787
9171,przlqnd,przlqnded,V;PST,10,16.237396
9172,bake,baked,V;PST,6,4.120804
9173,paacr,paacrd,V;PST,7,12.484826
9174,hodl,hodled,V;PST,7,10.443289
9175,msxe,msxeed,V;PST,7,13.986193
9176,deasgn,deasgned,V;PST,9,9.851207
9177,joice,joiced,V;PST,7,5.137802
9178,jvke,jvked,V;PST,6,13.337945
9179,bnnfg,bnnfged,V;PST,8,12.978165
9180,cknclqbe,cknclqbed,V;PST,10,17.526339
9181,hrpd,hrpded,V;PST,7,7.254474
9182,ayrest,ayrested,V;PST,9,8.07489
9183,srice,sriceed,V;PST,8,11.263293
9184,screudge,screudged,V;PST,10,11.011326
9185,reunace,reunaced,V;PST,9,7.2416987
9186,rbzy,rbzied,V;PST,7,10.586981
9187,wnip,wnipped,V;PST,8,6.4054956
9188,cljdbdr,cljdbdred,V;PST,10,13.069638
9189,skaclow,skaclowed,V;PST,10,8.554786
9190,apuqeermte,apuqeermted,V;PST,12,24.264233
9191,punilh,punilhed,V;PST,9,7.4953957
9192,wqugb,wqugbd,V;PST,7,15.459749
9193,shany,shanyd,V;PST,7,12.986115
9194,rnaresent,rnaresented,V;PST,12,14.6668415
9195,parn,parned,V;PST,7,4.88957
9196,lopy,lopied,V;PST,7,5.3169975
9197,lacm,lacmed,V;PST,7,4.8929996
9198,maopye,maopyed,V;PST,8,11.886855
9199,dtisw,dtiswed,V;PST,8,7.439509
9200,him,himed,V;PST,6,6.257968
9201,imritjre,imritjred,V;PST,10,19.110245
9202,littcr,littcred,V;PST,9,8.815058
9203,cqybjte,cqybjted,V;PST,9,24.614199
9204,cqnekr,cqnekred,V;PST,9,20.37899
9205,athmxe,athmxed,V;PST,8,12.608781
9206,docn,docned,V;PST,7,4.9935713
9207,kilq,kilqed,V;PST,7,12.373477
9208,snars,snarsed,V;PST,8,5.635592
9209,xay,xayed,V;PST,6,7.3218784
9210,dmvour,dmvoured,V;PST,9,14.647503
9211,pmmel,pmmeled,V;PST,8,9.807904
9212,uyivh,uyivhed,V;PST,8,8.799233
9213,cxpcect,cxpcected,V;PST,10,11.757575
9214,scrasch,scrasched,V;PST,10,7.06246
9215,rustte,rustted,V;PST,8,7.234909
9216,xcre,xcred,V;PST,6,6.1425953
9217,kuoop,kuooped,V;PST,8,5.5668077
9218,esiame,esiamed,V;PST,8,8.389692
9219,comprfmote,comprfmoted,V;PST,12,19.160583
9220,inherjt,inherjted,V;PST,10,11.383598
9221,befeyg,befeyged,V;PST,9,12.686126
9222,wkpdar,wkpdared,V;PST,9,13.525747
9223,rechcoe,rechcoed,V;PST,9,11.451711
9224,rross,rrossed,V;PST,8,11.16414
9225,pusf,pusfed,V;PST,7,5.180238
9226,anzfrtjte,anzfrtjted,V;PST,11,23.99796
9227,convnlt,convnlted,V;PST,10,15.059171
9228,brrb,brrbed,V;PST,7,11.5709095
9229,seyd,seyded,V;PST,7,6.8549943
9230,obrpt,obrptbed,V;PST,9,15.8930025
9231,prug,prugged,V;PST,8,5.632716
9232,coujvjse,coujvjsed,V;PST,10,12.073736
9233,ruie,ruied,V;PST,6,4.2180505
9234,fznch,fznched,V;PST,8,10.420766
9235,mjsht,mjshted,V;PST,8,21.91047
9236,nffeu,nffeued,V;PST,8,13.413428
9237,acjack,acjacked,V;PST,9,7.7758784
9238,fmnxter,fmnxtered,V;PST,10,28.29355
9239,gorkq,gorkqd,V;PST,7,13.793184
9240,bcipl,bcipled,V;PST,8,7.3814836
9241,sgihgdn,sgihgdned,V;PST,10,19.759464
9242,cruanh,cruanhed,V;PST,9,7.1295266
9243,exkha,exkhaed,V;PST,8,11.014503
9244,projel,projelled,V;PST,10,12.664965
9245,explbtn,explbtned,V;PST,10,16.873623
9246,suputrt,suputrted,V;PST,10,13.415587
9247,csrvf,csrvfd,V;PST,7,19.839527
9248,pbp,pbpd,V;PST,5,12.521955
9249,sxllve,sxllved,V;PST,8,10.0924635
9250,foqeow,foqeowed,V;PST,9,11.952565
9251,boo,booed,V;PST,6,4.239422
9252,chcgge,chcgged,V;PST,8,11.000582
9253,sfbfqe,sfbfqed,V;PST,8,13.244837
9254,diytsnst,diytsnsted,V;PST,11,15.418315
9255,cerbid,cerbade,V;PST,8,15.706678
9256,tranopprt,tranopprted,V;PST,12,16.049501
9257,yipke,yipked,V;PST,7,7.8849525
9258,yell,yelled,V;PST,7,5.276461
9259,clezl,clezled,V;PST,8,9.725874
9260,hysbotije,hysbotijed,V;PST,11,13.828085
9261,cosqdve,cosqdved,V;PST,9,13.583396
9262,spliw,spliw,V;PST,6,7.49247
9263,switlh,switlhed,V;PST,9,10.764742
9264,mbthdogm,mbthdogmed,V;PST,11,30.307983
9265,gylodaliwe,gylodaliwed,V;PST,12,21.73927
9266,parle,parled,V;PST,7,4.993576
9267,chtjw,chtjwd,V;PST,7,13.110546
9268,gojbie,gojbied,V;PST,8,17.756214
9269,sgver,sgvered,V;PST,8,9.815316
9270,slaye,slayed,V;PST,7,5.2907376
9271,menwion,menwioned,V;PST,10,9.970585
9272,webd,webded,V;PST,7,6.153738
9273,ehepl,ehepled,V;PST,8,10.501573
9274,cartnvate,cartnvated,V;PST,11,13.145682
9275,pmss,pmssed,V;PST,7,9.792038
9276,enmonrawe,enmonrawed,V;PST,11,13.719073
9277,perlnl,perlnled,V;PST,9,9.261253
9278,nwto,nwtod,V;PST,6,14.326937
9279,dtmg,dtmgged,V;PST,8,21.919426
9280,ffozfon,ffozfoned,V;PST,10,10.812556
9281,xeah,xeahed,V;PST,7,6.8078327
9282,cuuu,cuuued,V;PST,7,11.040969
9283,mork,morked,V;PST,7,6.1191163
9284,arrhnde,arrhnded,V;PST,9,19.505743
9285,qhkcy,qhkcyed,V;PST,8,25.567633
9286,tpoyer,tpoyered,V;PST,9,9.304679
9287,fighk,foughk,V;PST,7,15.261299
9288,yzw,yzwed,V;PST,6,6.3006067
9289,zlhcd,zlhcded,V;PST,8,11.319907
9290,cot,cotted,V;PST,7,4.8188586
9291,notz,notzd,V;PST,6,8.8222
9292,dhtck,dhtcked,V;PST,8,14.139105
9293,pucker,puckered,V;PST,9,6.288477
9294,oits,oitsed,V;PST,7,6.923242
9295,ypjk,ypjked,V;PST,7,12.609341
9296,reiz,reized,V;PST,7,5.245288
9297,salt,salted,V;PST,7,4.835147
9298,onvfer,onvferred,V;PST,10,19.51374
9299,syole,syoled,V;PST,7,5.6661468
9300,racd,racdd,V;PST,6,10.579655
9301,akioy,akioyed,V;PST,8,7.857986
9302,ritire,ritired,V;PST,8,5.7818966
9303,roop,rooped,V;PST,7,4.8658323
9304,recall,recalled,V;PST,9,7.3064914
9305,squibk,squibked,V;PST,9,6.797801
9306,skixt,skixted,V;PST,8,8.375382
9307,mlngle,mlngled,V;PST,8,18.260017
9308,iaieopwce,iaieopwced,V;PST,11,20.74787
9309,idqh,idqhed,V;PST,7,14.719797
9310,guax,guaxt,V;PST,6,10.06038
9311,etpeut,etpeuted,V;PST,9,10.719722
9312,gahe,gahed,V;PST,6,4.3662395
9313,scztter,sczttered,V;PST,10,11.3498335
9314,spanw,spanwed,V;PST,8,5.918333
9315,stsepch,stsepched,V;PST,10,11.862593
9316,rqph,rqphed,V;PST,7,11.939163
9317,lwbi,lwbied,V;PST,7,13.222175
9318,chnapnt,chnapnted,V;PST,10,12.132228
9319,advywpe,advywped,V;PST,9,14.82101
9320,wnbble,wnbbled,V;PST,8,11.994735
9321,drrnfh,drrnfhed,V;PST,9,16.21623
9322,dyim,dyimed,V;PST,7,8.3191595
9323,scrape,scraped,V;PST,8,5.575146
9324,rwuss,rwussed,V;PST,8,7.6662846
9325,reduce,reduced,V;PST,8,5.810755
9326,scgdrs,scgdrsed,V;PST,9,14.903992
9327,trade,traded,V;PST,7,5.715457
9328,sweep,swept,V;PST,6,4.597562
9329,qsni,qsnied,V;PST,7,23.95327
9330,bnx,bnxed,V;PST,6,8.068068
9331,muolge,muolged,V;PST,8,9.147837
9332,tkip,tkipped,V;PST,8,6.171221
9333,bnjoy,bnjoyed,V;PST,8,7.2399826
9334,stugute,stuguted,V;PST,9,9.618035
9335,tmait,tmaited,V;PST,8,16.624132
9336,venfure,venfured,V;PST,9,8.069769
9337,knvt,knvtted,V;PST,8,20.168186
9338,iqhpdt,iqhpdted,V;PST,9,19.263977
9339,coeclion,coeclioned,V;PST,11,7.9631896
9340,nysds,nysdsed,V;PST,8,12.291921
9341,jift,jifted,V;PST,7,10.359745
9342,monld,monlded,V;PST,8,7.520097
9343,apjrd,apjrdd,V;PST,7,15.480624
9344,comb,combed,V;PST,7,5.1251783
9345,ifbwnd,ifbwnded,V;PST,9,13.932895
9346,tippfe,tippfed,V;PST,8,13.239571
9347,syujhae,syujhaed,V;PST,9,16.39579
9348,teerxtpoe,teerxtpoed,V;PST,11,18.836655
9349,gdrkle,gdrkled,V;PST,8,9.355642
9350,nqis,nqised,V;PST,7,15.738279
9351,qtamd,qtamded,V;PST,8,20.338804
9352,verbdzeze,verbdzezed,V;PST,11,15.618179
9353,rcscue,rcscued,V;PST,8,11.165332
9354,cgfl,cgfled,V;PST,7,6.4240355
9355,hop,hopped,V;PST,7,4.895381
9356,shrvp,shrvpped,V;PST,9,12.688624
9357,clrcp,clrcped,V;PST,8,19.997818
9358,rojfa,rojfaed,V;PST,8,16.929724
9359,rummbve,rummbved,V;PST,9,11.998824
9360,waxt,waxted,V;PST,7,5.965713
9361,poivwn,poivwned,V;PST,9,11.081427
9362,pjrswhpte,pjrswhpted,V;PST,11,21.602068
9363,ywng,ywnged,V;PST,7,8.05833
9364,scwlj,scwljed,V;PST,8,11.00143
9365,szvoee,szvoeed,V;PST,8,17.078432
9366,remthle,remthled,V;PST,9,11.272767
9367,field,fielded,V;PST,8,6.271263
9368,polish,polished,V;PST,9,6.237146
9369,wizole,wizoled,V;PST,8,8.420772
9370,noaa,noaad,V;PST,6,7.84253
9371,vanish,vanished,V;PST,9,6.3951178
9372,vazmt,vazmted,V;PST,8,7.6527886
9373,mahbh,mahbhed,V;PST,8,17.2818
9374,transloem,transloemed,V;PST,12,14.876839
9375,whonhh,whonhhed,V;PST,9,11.381939
9376,wrcg,wrcged,V;PST,7,6.6493907
9377,tmav,tmaved,V;PST,7,18.928362
9378,szawve,szawved,V;PST,8,8.762314
9379,wqpl,wqpled,V;PST,7,13.095673
9380,hanj,hanjed,V;PST,7,6.4065037
9381,aern,aerned,V;PST,7,7.163015
9382,tower,towered,V;PST,8,5.673195
9383,rnbsjrt,rnbsjrted,V;PST,10,26.914804
9384,dsvfte,dsvfted,V;PST,8,15.649539
9385,ealrust,ealrusted,V;PST,10,11.901188
9386,gzggwe,gzggwed,V;PST,8,11.163398
9387,scljsh,scljshed,V;PST,9,13.025358
9388,baaf,baafed,V;PST,7,5.1317635
9389,ifjgzsue,ifjgzsued,V;PST,10,18.379013
9390,flap,flapped,V;PST,8,5.5367317
9391,twap,twapped,V;PST,8,5.549846
9392,pkpln,pkplned,V;PST,8,11.602854
9393,dgyr,dgyred,V;PST,7,10.381964
9394,oergy,oergied,V;PST,8,7.428188
9395,hhvcb,hhvcbed,V;PST,8,17.291428
9396,dasy,dasied,V;PST,7,5.357751
9397,binnce,binnced,V;PST,8,8.116831
9398,sesume,sesumed,V;PST,8,5.9779162
9399,rwtpmn,rwtpmned,V;PST,9,15.148631
9400,ooo,oooed,V;PST,6,4.3090763
9401,ffeble,ffebled,V;PST,8,11.273646
9402,imprtve,imprtved,V;PST,9,8.485358
9403,shliggne,shliggned,V;PST,10,7.5634155
9404,zdash,zdashed,V;PST,8,10.535361
9405,dnken,dnkened,V;PST,8,17.053097
9406,enoreks,enoreksed,V;PST,10,10.154833
9407,hdpk,hdpked,V;PST,7,17.628637
9408,snxif,snxifed,V;PST,8,10.341516
9409,wxzk,wxzked,V;PST,7,10.110697
9410,oxsd,oxsded,V;PST,7,10.11399
9411,skrncel,skrnceled,V;PST,10,10.383345
9412,dvwaload,dvwaloaded,V;PST,11,17.646332
9413,terrsfy,terrsfied,V;PST,10,13.299214
9414,snatth,snatthed,V;PST,9,7.223656
9415,bqzcb,bqzcb,V;PST,6,20.526262
9416,bandpae,bandpaed,V;PST,9,13.922144
9417,mawpon,mawponed,V;PST,9,12.358587
9418,subtxaet,subtxaeted,V;PST,11,15.506796
9419,smaik,smaiked,V;PST,8,7.7304964
9420,dfush,dfushed,V;PST,8,6.8422093
9421,befahend,befahended,V;PST,11,8.923438
9422,ghymle,ghymled,V;PST,8,7.1215816
9423,bxnwy,bxnwied,V;PST,8,9.76938
9424,qgo,qgoed,V;PST,6,15.723347
9425,stijl,stijled,V;PST,8,8.604983
9426,pitjh,pitjhed,V;PST,8,9.35256
9427,mipropvpye,mipropvpyed,V;PST,12,23.934147
9428,pontture,ponttured,V;PST,10,11.984541
9429,lwnd,lwnt,V;PST,5,12.42663
9430,git,gitted,V;PST,7,5.0333858
9431,quack,quacked,V;PST,8,5.70619
9432,pontpe,pontped,V;PST,8,12.103514
9433,supcavike,supcaviked,V;PST,11,11.09586
9434,dibmkade,dibmkaded,V;PST,10,14.719018
9435,frnwn,frnwned,V;PST,8,9.0435295
9436,emehge,emehged,V;PST,8,11.36583
9437,cdagm,cdagmed,V;PST,8,7.2963686
9438,thezmttn,thezmttned,V;PST,11,23.598927
9439,ilhustrste,ilhustrsted,V;PST,12,13.665401
9440,hqetk,hqetked,V;PST,8,9.86799
9441,shiver,shivered,V;PST,9,6.5454254
9442,flosm,flosmed,V;PST,8,5.8129845
9443,imvge,imvged,V;PST,7,14.111715
9444,reverse,reversed,V;PST,9,6.910456
9445,beqe,beqed,V;PST,6,9.369601
9446,jxot,jxoted,V;PST,7,11.402837
9447,tlug,tlugged,V;PST,8,5.5331235
9448,pvocyct,pvocycted,V;PST,10,18.354116
9449,refovor,refovored,V;PST,10,11.064472
9450,chctqer,chctqered,V;PST,10,10.240846
9451,dcuek,dcueked,V;PST,8,10.291336
9452,btjpww,btjpwwed,V;PST,9,16.731985
